"journal_id","account_code","account_name","date","entity_id","entity_name","region","country","currency","fs_subclass","category","normal_balance","financial_statement","debit","credit","amount","display_amount","description","entry_type"
"",4000,Product Sales Revenue,"2025-11-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3737.55,-3737.55,3737.550048828125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-20 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1912.21,0.0,1912.21,1912.2099609375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1912.21,-1912.21,1912.2099609375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-23 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2655.34,0.0,2655.34,2655.340087890625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2655.34,-2655.34,2655.340087890625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-27 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1419.6,0.0,1419.6,1419.5999755859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-11 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1419.6,-1419.6,1419.5999755859375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,4610.19,0.0,4610.19,4610.18994140625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-08 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,4610.19,-4610.19,4610.18994140625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-04 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1676.85,0.0,1676.85,1676.8499755859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-23 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1676.85,-1676.85,1676.8499755859375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-25 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,3668.91,0.0,3668.91,3668.909912109375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-17 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,3668.91,-3668.91,3668.909912109375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2154.22,0.0,2154.22,2154.219970703125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-26 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2154.22,-2154.22,2154.219970703125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-16 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2106.87,0.0,2106.87,2106.8701171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2106.87,-2106.87,2106.8701171875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-10 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,2434.64,0.0,2434.64,2434.639892578125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-03 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,2434.64,-2434.64,2434.639892578125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-24 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Current Assets,Asset,Debit,Balance Sheet,1397.24,0.0,1397.24,1397.239990234375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-02 0:00",E202,Global Tech - Canada,North America,Canada,CAD,Operating Revenue,Revenue,Credit,Income Statement,0.0,1397.24,-1397.24,1397.239990234375,Revenue,Regular
"",6600,Depreciation Expense,"2025-11-28 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Expenses,Expense,Debit,Income Statement,8333.33,0.0,8333.33,8333.330078125,Depreciation Expense,Regular
"",1850,Accumulated Depreciation,"2025-11-28 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Non-Current Assets,Asset,Credit,Balance Sheet,0.0,8333.33,-8333.33,-8333.330078125,Accrue Depreciation,Regular
"",1000,Cash and Bank,"2025-11-04 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4569.74,0.0,4569.74,4569.740234375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-08 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4569.74,-4569.74,4569.740234375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-11 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4890.62,0.0,4890.62,4890.6201171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-08 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4890.62,-4890.62,4890.6201171875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-25 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3904.91,0.0,3904.91,3904.909912109375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-01 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3904.91,-3904.91,3904.909912109375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-11 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2861.2,0.0,2861.2,2861.199951171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-13 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2861.2,-2861.2,2861.199951171875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-20 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4301.51,0.0,4301.51,4301.509765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4301.51,-4301.51,4301.509765625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1791.32,0.0,1791.32,1791.3199462890625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-25 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1791.32,-1791.32,1791.3199462890625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-10 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3987.1,0.0,3987.1,3987.10009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-02 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3987.1,-3987.1,3987.10009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-13 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2277.23,0.0,2277.23,2277.22998046875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-04 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2277.23,-2277.23,2277.22998046875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-15 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1950.32,0.0,1950.32,1950.3199462890625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-25 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1950.32,-1950.32,1950.3199462890625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-03 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3180.77,0.0,3180.77,3180.77001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-24 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3180.77,-3180.77,3180.77001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-06 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1744.72,0.0,1744.72,1744.719970703125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-03 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1744.72,-1744.72,1744.719970703125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-15 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3208.78,0.0,3208.78,3208.780029296875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3208.78,-3208.78,3208.780029296875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-03 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2386.84,0.0,2386.84,2386.840087890625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-02 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2386.84,-2386.84,2386.840087890625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-23 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4600.67,0.0,4600.67,4600.669921875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-01 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4600.67,-4600.67,4600.669921875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-16 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1605.06,0.0,1605.06,1605.06005859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-02 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1605.06,-1605.06,1605.06005859375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-01 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1687.09,0.0,1687.09,1687.0899658203125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-06 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1687.09,-1687.09,1687.0899658203125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-08 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3283.34,0.0,3283.34,3283.340087890625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3283.34,-3283.34,3283.340087890625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-23 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3592.08,0.0,3592.08,3592.080078125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3592.08,-3592.08,3592.080078125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4802.86,0.0,4802.86,4802.85986328125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-27 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4802.86,-4802.86,4802.85986328125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-11 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3413.5,0.0,3413.5,3413.5,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-12 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3413.5,-3413.5,3413.5,Revenue,Regular
"",1000,Cash and Bank,"2025-11-20 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1491.85,0.0,1491.85,1491.8499755859375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-06 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1491.85,-1491.85,1491.8499755859375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-27 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4383.57,0.0,4383.57,4383.56982421875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4383.57,-4383.57,4383.56982421875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-09 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3244.24,0.0,3244.24,3244.239990234375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3244.24,-3244.24,3244.239990234375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-25 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4490.86,0.0,4490.86,4490.85986328125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-11 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4490.86,-4490.86,4490.85986328125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-04 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1577.65,0.0,1577.65,1577.6500244140625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-01 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1577.65,-1577.65,1577.6500244140625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-22 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3152.46,0.0,3152.46,3152.4599609375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-27 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3152.46,-3152.46,3152.4599609375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-10 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3561.35,0.0,3561.35,3561.35009765625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-22 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3561.35,-3561.35,3561.35009765625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-14 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1714.41,0.0,1714.41,1714.4100341796875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-26 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1714.41,-1714.41,1714.4100341796875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-14 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4133.27,0.0,4133.27,4133.27001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-24 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4133.27,-4133.27,4133.27001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-01 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3448.82,0.0,3448.82,3448.820068359375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-19 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3448.82,-3448.82,3448.820068359375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-14 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3037.78,0.0,3037.78,3037.780029296875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-21 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3037.78,-3037.78,3037.780029296875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-03 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4836.87,0.0,4836.87,4836.8701171875,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-15 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4836.87,-4836.87,4836.8701171875,Revenue,Regular
"",1000,Cash and Bank,"2025-11-21 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4625.54,0.0,4625.54,4625.5400390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-10 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4625.54,-4625.54,4625.5400390625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-16 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1323.49,0.0,1323.49,1323.489990234375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-27 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1323.49,-1323.49,1323.489990234375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-19 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4853.54,0.0,4853.54,4853.5400390625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-17 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4853.54,-4853.54,4853.5400390625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-24 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,4598.52,0.0,4598.52,4598.52001953125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-10 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,4598.52,-4598.52,4598.52001953125,Revenue,Regular
"",1000,Cash and Bank,"2025-11-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,2210.68,0.0,2210.68,2210.679931640625,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-19 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,2210.68,-2210.68,2210.679931640625,Revenue,Regular
"",1000,Cash and Bank,"2025-11-18 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,1241.49,0.0,1241.49,1241.489990234375,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-07 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,1241.49,-1241.49,1241.489990234375,Revenue,Regular
"",1000,Cash and Bank,"2025-11-19 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Current Assets,Asset,Debit,Balance Sheet,3125.05,0.0,3125.05,3125.050048828125,Sale,Regular
"",4000,Product Sales Revenue,"2025-11-19 0:00",E303,Global Tech - Germany,Europe,Germany,EUR,Operating Revenue,Revenue,Credit,Income Statement,0.0,3125.05,-3125.05,3125.050048828125,Revenue,Regular
